App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Dead Fields,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Lack of Cohesion,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
fastjson,Base64Test.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/Base64Test.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/util/Base64.java,src/test/java/com/alibaba/json/bvt/Base64Test.java,util/Base64.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
fastjson,JSONObjectTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/JSONObjectTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/JSONObject.java,src/test/java/com/alibaba/json/bvt/JSONObjectTest.java,JSONObject.java,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false
fastjson,DefaultJSONParserTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/DefaultJSONParserTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/parser/DefaultJSONParser.java,src/test/java/com/alibaba/json/bvt/DefaultJSONParserTest.java,parser/DefaultJSONParser.java,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false
fastjson,SerializeWriterTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/SerializeWriterTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/serializer/SerializeWriter.java,src/test/java/com/alibaba/json/bvt/SerializeWriterTest.java,serializer/SerializeWriter.java,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false
fastjson,JSONTypeTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/JSONTypeTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/annotation/JSONType.java,src/test/java/com/alibaba/json/bvt/JSONTypeTest.java,annotation/JSONType.java,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false
fastjson,JSONExceptionTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/JSONExceptionTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/JSONException.java,src/test/java/com/alibaba/json/bvt/JSONExceptionTest.java,JSONException.java,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,true,true,false,false,false,false,true,false
fastjson,ServiceLoaderTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/ServiceLoaderTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/util/ServiceLoader.java,src/test/java/com/alibaba/json/bvt/ServiceLoaderTest.java,util/ServiceLoader.java,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,true,true,false,true,false,false,true,false
fastjson,JSONFieldTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/JSONFieldTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/annotation/JSONField.java,src/test/java/com/alibaba/json/bvt/JSONFieldTest.java,annotation/JSONField.java,true,false,false,false,false,false,true,false,true,false,true,false,true,false,false,true,true,false,true,false,false,true,false
fastjson,JSONArrayTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/JSONArrayTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/JSONArray.java,src/test/java/com/alibaba/json/bvt/JSONArrayTest.java,JSONArray.java,true,true,false,false,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,PointTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/PointTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/Point.java,src/test/java/com/alibaba/json/bvt/PointTest.java,support/geo/Point.java,true,true,false,false,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,JSONTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/JSONTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/JSON.java,src/test/java/com/alibaba/json/bvt/JSONTest.java,JSON.java,true,true,false,false,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,JSONTokenTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/JSONTokenTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/parser/JSONToken.java,src/test/java/com/alibaba/json/bvt/JSONTokenTest.java,parser/JSONToken.java,true,true,false,false,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,ModuleTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/ModuleTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/spi/Module.java,src/test/java/com/alibaba/json/bvt/ModuleTest.java,spi/Module.java,true,true,false,false,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,SymbolTableTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/SymbolTableTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/parser/SymbolTable.java,src/test/java/com/alibaba/json/bvt/SymbolTableTest.java,parser/SymbolTable.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,MultiPointTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/MultiPointTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/MultiPoint.java,src/test/java/com/alibaba/json/bvt/geo/MultiPointTest.java,support/geo/MultiPoint.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,FeatureTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/FeatureTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/Feature.java,src/test/java/com/alibaba/json/bvt/geo/FeatureTest.java,support/geo/Feature.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,FeatureTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/FeatureTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/parser/Feature.java,src/test/java/com/alibaba/json/bvt/geo/FeatureTest.java,parser/Feature.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,GeometryCollectionTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/GeometryCollectionTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/GeometryCollection.java,src/test/java/com/alibaba/json/bvt/geo/GeometryCollectionTest.java,support/geo/GeometryCollection.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,PolygonTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/PolygonTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/Polygon.java,src/test/java/com/alibaba/json/bvt/geo/PolygonTest.java,support/geo/Polygon.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,PointTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/PointTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/Point.java,src/test/java/com/alibaba/json/bvt/geo/PointTest.java,support/geo/Point.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,MultiPolygonTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/MultiPolygonTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/MultiPolygon.java,src/test/java/com/alibaba/json/bvt/geo/MultiPolygonTest.java,support/geo/MultiPolygon.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,MultiLineStringTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/MultiLineStringTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/MultiLineString.java,src/test/java/com/alibaba/json/bvt/geo/MultiLineStringTest.java,support/geo/MultiLineString.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,LineStringTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/LineStringTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/LineString.java,src/test/java/com/alibaba/json/bvt/geo/LineStringTest.java,support/geo/LineString.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
fastjson,FeatureCollectionTest.java,/home/ubuntu/experiments/projects/fastjson/src/test/java/com/alibaba/json/bvt/geo/FeatureCollectionTest.java,/home/ubuntu/experiments/projects/fastjson/src/main/java/com/alibaba/fastjson/support/geo/FeatureCollection.java,src/test/java/com/alibaba/json/bvt/geo/FeatureCollectionTest.java,support/geo/FeatureCollection.java,true,true,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true,true,false,false,true,false
