App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Dead Fields,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Lack of Cohesion,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
javapoet,TypeSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/TypeSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/TypeSpec.java,TypeSpecTest.java,TypeSpec.java,true,true,false,true,false,false,true,false,true,false,false,false,true,false,false,true,true,true,false,false,false,true,false
javapoet,TypeNameTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/TypeNameTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/TypeName.java,TypeNameTest.java,TypeName.java,true,true,false,true,false,false,true,false,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false
javapoet,FieldSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/FieldSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/FieldSpec.java,FieldSpecTest.java,FieldSpec.java,true,true,false,true,false,false,true,false,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false
javapoet,MethodSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/MethodSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/MethodSpec.java,MethodSpecTest.java,MethodSpec.java,true,true,false,true,false,false,true,true,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false
javapoet,ClassNameTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/ClassNameTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/ClassName.java,ClassNameTest.java,ClassName.java,true,true,false,true,false,false,true,true,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false
javapoet,LineWrapperTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/LineWrapperTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/LineWrapper.java,LineWrapperTest.java,LineWrapper.java,true,true,false,true,false,false,true,true,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false
javapoet,NameAllocatorTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/NameAllocatorTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/NameAllocator.java,NameAllocatorTest.java,NameAllocator.java,true,true,false,true,false,false,true,true,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false
javapoet,AnnotationSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/AnnotationSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/AnnotationSpec.java,AnnotationSpecTest.java,AnnotationSpec.java,true,true,false,false,false,false,true,true,true,false,false,true,true,false,false,true,true,true,false,true,false,true,false
javapoet,UtilTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/UtilTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/Util.java,UtilTest.java,Util.java,true,true,false,false,false,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,false,true,false
javapoet,JavaFileTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/JavaFileTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/JavaFile.java,JavaFileTest.java,JavaFile.java,true,true,false,false,false,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,false,true,false
javapoet,CodeBlockTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/CodeBlockTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/CodeBlock.java,CodeBlockTest.java,CodeBlock.java,true,true,false,false,false,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,false,true,false
javapoet,ParameterSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/test/java/com/squareup/javapoet/ParameterSpecTest.java,/home/ubuntu/experiments/projects/javapoet/src/main/java/com/squareup/javapoet/ParameterSpec.java,ParameterSpecTest.java,ParameterSpec.java,true,true,false,false,false,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,false,true,false
